sentence	label	sentence-id
Furthermore, knockdown of OPN enhanced cell death caused by other drugs, including paclitaxel, doxorubicin, @COMPOUND$, and rapamycin, which are also @PROTEIN$ substrates.X	1	23434829-11
Furthermore, knockdown of OPN enhanced cell death caused by other drugs, including paclitaxel, doxorubicin, actinomycin-D, and @COMPOUND$, which are also @PROTEIN$ substrates.X	1	23434829-11
Compared with normally-fed counterparts, PM-CP rats exhibited higher glutathione S-transferase, aminopeptidase N and cysteine S-conjugate beta-lyase (CCBL) and lower gamma-glutamyltransferase activities, PM-FU rats exhibited decreased dihydropyrimidine dehydrogenase and cytochrome P450 1A1/2 activities and PM-@COMPOUND$ rats showed higher @PROTEIN$ and depleted xanthine oxidase activities.X	1	23454148-5
Compared with normally-fed counterparts, PM-CP rats exhibited higher glutathione S-transferase, aminopeptidase N and cysteine S-conjugate beta-lyase (CCBL) and lower gamma-glutamyltransferase activities, PM-FU rats exhibited decreased dihydropyrimidine dehydrogenase and cytochrome P450 1A1/2 activities and PM-@COMPOUND$ rats showed higher quinone reductase and depleted @PROTEIN$ activities.X	1	23454148-5
Conclusively, protein malnutrition alters CP, FU and @COMPOUND$ metabolism in rat stomach by enhancing @PROTEIN$ pathway for CP activation, delaying FU elimination and activating two-electron reduction of MMC, potentiating their gastrotoxicity.	1	23454148-7
N-acetylcysteine (NAC, 33 mM) and the c-jun N-terminal kinase (@PROTEIN$) inhibitor (SP600125, 33 μM) further decreased the viability in the presence of DEP (200 μg/ml) and 3.3% FCS.X	1	23454527-5
N-acetylcysteine (NAC, 33 mM) and the @PROTEIN$ (JNK) inhibitor (SP600125, 33 μM) further decreased the viability in the presence of DEP (200 μg/ml) and 3.3% FCS.X	1	23454527-5
@COMPOUND$ activated the @PROTEIN$ cloned from rat cerebral artery myocytes with a potency (EC50 = 53 μM) similar to and an efficacy (×2.5 potentiation) significantly greater than that of LCA.X	1	23455312-6
HENA activated the @PROTEIN$ cloned from rat cerebral artery myocytes with a potency (EC50 = 53 μM) similar to and an efficacy (×2.5 potentiation) significantly greater than that of LCA.X	1	23455312-6
@COMPOUND$ failed to activate the channels made of cbv1 + β2, β3, β4, or β1T169A, indicating that this drug selectively targets @PROTEIN$ via the BK β1 steroid-sensing site.X	1	23455312-8
RATIONALE: @PROTEIN$ antagonists, such as ABT-288, have been shown to possess cognitive-enhancing and wakefulness-promoting effects.X	1	23455597-1
Assessment of the abuse liability of @COMPOUND$, a novel @PROTEIN$ antagonist.	1	23455597-0
CONCLUSIONS: The sum of these preclinical data, the first of their kind applied to H3 antagonists, indicates that @COMPOUND$ is unlikely to possess a high potential for abuse in the human population and suggests that @PROTEIN$ antagonists, as a class, are similar in this regard.	1	23455597-11
This methodology was subsequently used to assess the relative contribution of @PROTEIN$ uptake in human hepatocytes for olmesartan (42%-62%), valsartan (28%-81%), rosuvastatin (64%-72%), pitavastatin (84%-98%) and lopinavir (64%-89%)	1	23461378-9
This methodology was subsequently used to assess the relative contribution of @PROTEIN$ uptake in human hepatocytes for olmesartan (42%-62%), valsartan (28%-81%), rosuvastatin (64%-72%), pitavastatin (84%-98%) and lopinavir (64%-89%).X	1	23461378-9
Uptake of @COMPOUND$ (5 nM) by @PROTEIN$ was reduced by 82%-95%.X	1	23461378-8
This methodology was subsequently used to assess the relative contribution of @PROTEIN$ uptake in human hepatocytes for olmesartan (42%-62%), valsartan (28%-81%), rosuvastatin (64%-72%), pitavastatin (84%-98%) and lopinavir (64%-89%).X	1	23461378-9
This methodology was subsequently used to assess the relative contribution of @PROTEIN$ uptake in human hepatocytes for olmesartan (42%-62%), valsartan (28%-81%), rosuvastatin (64%-72%), pitavastatin (84%-98%) and lopinavir (64%-89%).X	1	23461378-9
This methodology was subsequently used to assess the relative contribution of @PROTEIN$ uptake in human hepatocytes for olmesartan (42%-62%), valsartan (28%-81%), rosuvastatin (64%-72%), pitavastatin (84%-98%) and lopinavir (64%-89%)	1	23461378-9
The docking data indicated that @COMPOUND$ bind to the GLP-1 receptor.X	1	23466488-21
The docking data indicated that @COMPOUND$ bind to the @PROTEIN$ receptor.X	1	23466488-21
The objective of the present investigation was to evaluate @COMPOUND$ increases @PROTEIN$ (GLP-1) (7-36) amide secretion in streptozotocin-nicotinamide (STZ-NTM) induced diabetic Sprague Dawley rats.X	1	23466488-3
The objective of the present investigation was to evaluate @COMPOUND$ increases glucagon like peptide-1 (@PROTEIN$) (7-36) amide secretion in streptozotocin-nicotinamide (STZ-NTM) induced diabetic Sprague Dawley rats.X	1	23466488-3
Oral @COMPOUND$ increases active @PROTEIN$ (7-36) amide secretion and improves glycemic control in stretpozotocin-nicotinamide induced diabetic rats.	1	23466488-0
While CRF increased spontaneous glutamate release in the CeAL, @PROTEIN$ caused no significant changes to optogenetically evoked glutamate release in this region.X	0	23470280-7
In the present study, @COMPOUND$ (1 and 2μM) inhibited the collagen-induced aggregation of human platelets, but did not inhibit the activation of platelets by other agonists, including @PROTEIN$, arachidonic acid, and ADP.X	0	23473801-5
@COMPOUND$ did not influence the binding of a fluorescent triflavin probe to the @PROTEIN$ on platelet membrane, and neither ODQ nor SQ22536 significantly reversed the hinokitiol-mediated inhibition of platelet aggregation.X	0	23473801-9
In the present study, @COMPOUND$ (1 and 2μM) inhibited the @PROTEIN$-induced aggregation of human platelets, but did not inhibit the activation of platelets by other agonists, including thrombin, arachidonic acid, and ADP.X	1	23473801-5
@COMPOUND$ inhibited the phosphorylation of @PROTEIN$, protein kinase C (PKC), mitogen-activated protein kinases (MAPKs), and Akt in collagen-activated human platelets, and significantly reduced intracellular calcium mobilization and hydroxyl radical (OH) formation.X	1	23473801-6
@COMPOUND$ inhibited the phosphorylation of phospholipase C (PLC)γ2, @PROTEIN$ (PKC), mitogen-activated protein kinases (MAPKs), and Akt in collagen-activated human platelets, and significantly reduced intracellular calcium mobilization and hydroxyl radical (OH) formation.X	1	23473801-6
@COMPOUND$ inhibited the phosphorylation of phospholipase C (PLC)γ2, protein kinase C (@PROTEIN$), mitogen-activated protein kinases (MAPKs), and Akt in collagen-activated human platelets, and significantly reduced intracellular calcium mobilization and hydroxyl radical (OH) formation.X	1	23473801-6
@COMPOUND$ inhibited the phosphorylation of phospholipase C (PLC)γ2, protein kinase C (PKC), @PROTEIN$ (MAPKs), and Akt in collagen-activated human platelets, and significantly reduced intracellular calcium mobilization and hydroxyl radical (OH) formation.X	1	23473801-6
@COMPOUND$ inhibited the phosphorylation of phospholipase C (PLC)γ2, protein kinase C (PKC), mitogen-activated protein kinases (@PROTEIN$), and Akt in collagen-activated human platelets, and significantly reduced intracellular calcium mobilization and hydroxyl radical (OH) formation.X	1	23473801-6
@COMPOUND$ inhibited the phosphorylation of phospholipase C (PLC)γ2, protein kinase C (PKC), mitogen-activated protein kinases (MAPKs), and @PROTEIN$ in collagen-activated human platelets, and significantly reduced intracellular calcium mobilization and hydroxyl radical (OH) formation.X	1	23473801-6
@COMPOUND$ inhibited the phosphorylation of phospholipase C (PLC)γ2, protein kinase C (PKC), mitogen-activated protein kinases (MAPKs), and Akt in @PROTEIN$-activated human platelets, and significantly reduced intracellular calcium mobilization and hydroxyl radical (OH) formation.X	1	23473801-6
@COMPOUND$ also reduced the @PROTEIN$ activation and platelet aggregation stimulated by PDBu.X	1	23473801-7
In conclusion, @COMPOUND$ may inhibit platelet activation by inhibiting the @PROTEIN$-PKC cascade and hydroxyl radical formation, followed by suppressing the activation of MAPKs and Akt.X	1	23473801-10
In conclusion, @COMPOUND$ may inhibit platelet activation by inhibiting the PLCγ2-@PROTEIN$ cascade and hydroxyl radical formation, followed by suppressing the activation of MAPKs and Akt.X	1	23473801-10
In conclusion, @COMPOUND$ may inhibit platelet activation by inhibiting the PLCγ2-PKC cascade and hydroxyl radical formation, followed by suppressing the activation of @PROTEIN$ and Akt.X	1	23473801-10
In conclusion, @COMPOUND$ may inhibit platelet activation by inhibiting the PLCγ2-PKC cascade and hydroxyl radical formation, followed by suppressing the activation of MAPKs and @PROTEIN$.X	1	23473801-10
Novel @COMPOUND$ derivatives as potent @PROTEIN$ inhibitors.	1	23474386-0
Design, Synthesis, and Pharmacological Characterization of Novel @COMPOUND$ Analogues as Extremely Potent @PROTEIN$ Agonists.	1	23477419-0
Furthermore, no impact on cytokine release (i.e., on IL-10, IL-6, IL-12/23p40 and TNFα levels) was seen in LPS-stimulated human PBMCs, except with @COMPOUND$ and JWH-122 which caused a decrease of @PROTEIN$ and IL-12/23p40.X	1	23494106-7
Furthermore, no impact on cytokine release (i.e., on IL-10, IL-6, IL-12/23p40 and TNFα levels) was seen in LPS-stimulated human PBMCs, except with @COMPOUND$ and JWH-122 which caused a decrease of TNFα and @PROTEIN$/23p40.X	1	23494106-7
Furthermore, no impact on cytokine release (i.e., on IL-10, IL-6, IL-12/23p40 and TNFα levels) was seen in LPS-stimulated human PBMCs, except with @COMPOUND$ and JWH-122 which caused a decrease of TNFα and IL-12/@PROTEIN$.X	1	23494106-7
Furthermore, no impact on cytokine release (i.e., on IL-10, IL-6, IL-12/23p40 and TNFα levels) was seen in LPS-stimulated human PBMCs, except with JWH-210 and @COMPOUND$ which caused a decrease of @PROTEIN$ and IL-12/23p40.X	1	23494106-7
Furthermore, no impact on cytokine release (i.e., on IL-10, IL-6, IL-12/23p40 and TNFα levels) was seen in LPS-stimulated human PBMCs, except with JWH-210 and @COMPOUND$ which caused a decrease of TNFα and @PROTEIN$/23p40.X	1	23494106-7
Furthermore, no impact on cytokine release (i.e., on IL-10, IL-6, IL-12/23p40 and TNFα levels) was seen in LPS-stimulated human PBMCs, except with JWH-210 and @COMPOUND$ which caused a decrease of TNFα and IL-12/@PROTEIN$.X	1	23494106-7
@COMPOUND$ Modulate Pro-Oxidant-Antioxidant Balance but not the Immune Response to Heat Shock Protein 27 and @PROTEIN$ in Obese Individuals.	0	23494802-0
@COMPOUND$ Modulate Pro-Oxidant-Antioxidant Balance but not the Immune Response to @PROTEIN$ and Oxidized LDL in Obese Individuals.	0	23494802-0
GTLE pretreatment completely reversed the damaging effects of @COMPOUND$ on AA and @PROTEIN$ activity, markedly corrected COX and AChE activities, and moderately improved TGC.X	1	23494944-7
GTLE pretreatment completely reversed the damaging effects of @COMPOUND$ on AA and superoxide dismutase activity, markedly corrected @PROTEIN$ and AChE activities, and moderately improved TGC.X	1	23494944-7
GTLE pretreatment completely reversed the damaging effects of @COMPOUND$ on AA and superoxide dismutase activity, markedly corrected COX and @PROTEIN$ activities, and moderately improved TGC.X	1	23494944-7
@COMPOUND$ markedly reduced AA performance and activities of @PROTEIN$ (COX) and acetylcholinesterase (AChE) in all regions.X	1	23494944-5
@COMPOUND$ markedly reduced AA performance and activities of cytochrome c oxidase (@PROTEIN$) and acetylcholinesterase (AChE) in all regions.X	1	23494944-5
@COMPOUND$ markedly reduced AA performance and activities of cytochrome c oxidase (COX) and @PROTEIN$ (AChE) in all regions.X	1	23494944-5
@COMPOUND$ markedly reduced AA performance and activities of cytochrome c oxidase (COX) and acetylcholinesterase (@PROTEIN$) in all regions.X	1	23494944-5
Furthermore, the @COMPOUND$ (11) selectively induced apoptosis in A549 cells without affecting the @PROTEIN$ activity level.	0	23499825-5
Our study demonstrated that @COMPOUND$ inhibited OVA-induced increases in eosinophil count; interleukin (IL)-17A level were recovered in bronchoalveolar lavage fluid increased @PROTEIN$ level in bronchoalveolar lavage fluid.X	1	23500387-5
Histological studies demonstrated that @COMPOUND$ substantially inhibited @PROTEIN$-induced eosinophilia in lung tissue.X	1	23500387-6
The results in vivo show @PROTEIN$-induced significantly broke Treg/Th17 balance; curcumin treatments markedly attenuated the inflammatory in asthma model by regulating Treg/Th17 balance.X	1	23500387-8
Our study demonstrated that @COMPOUND$ inhibited @PROTEIN$-induced increases in eosinophil count; interleukin (IL)-17A level were recovered in bronchoalveolar lavage fluid increased IL-10 level in bronchoalveolar lavage fluid.X	1	23500387-5
Our study demonstrated that @COMPOUND$ inhibited OVA-induced increases in eosinophil count; @PROTEIN$ level were recovered in bronchoalveolar lavage fluid increased IL-10 level in bronchoalveolar lavage fluid.X	1	23500387-5
To overcome this limitation, we de novo synthesized a conjugate that covalently combines a @COMPOUND$-based MRI contrast agent, encaged with a chelating agent (DOTA), with pantoprazole, which is a widely used @PROTEIN$ inhibitor that binds to proton pumps in the stomach and colon.X	1	23511016-3
